date,cash,position_value,equity,shares,window
2024-03-13,95209.5475458059,0.0,119337.29529220489,0.0,11
2024-03-14,95209.5475458059,0.0,119337.29529220489,0.0,11
2024-03-15,95209.5475458059,0.0,119337.29529220489,0.0,11
2024-03-18,95209.5475458059,0.0,119337.29529220489,0.0,11
2024-03-19,95209.5475458059,0.0,119337.29529220489,0.0,11
2024-03-20,-7.986500349943526e-12,95066.89966286179,119158.4979660069,640.7340433963817,11
2024-03-21,-7.986500349943526e-12,94469.86802995707,118410.16818069351,640.7340433963817,11
2024-03-22,-7.986500349943526e-12,96394.31883003729,120822.30813224618,640.7340433963817,11
2024-03-25,-7.986500349943526e-12,96000.53762480846,120328.73595193197,640.7340433963817,11
2024-03-26,-7.986500349943526e-12,96349.8636039734,120766.58718222786,640.7340433963817,11
2024-03-27,-7.986500349943526e-12,96502.30386893671,120957.65844958783,640.7340433963817,11
2024-03-28,-7.986500349943526e-12,96705.544519787,121212.40380014454,640.7340433963817,11
2024-04-01,-7.986500349943526e-12,99398.51247403005,124587.81645834813,640.7340433963817,11
2024-04-02,-7.986500349943526e-12,98998.37633215255,124086.27889041307,640.7340433963817,11
2024-04-03,-7.986500349943526e-12,99315.93740489971,124484.31543704728,640.7340433963817,11
2024-04-04,-7.986500349943526e-12,96502.30386893671,120957.65844958783,640.7340433963817,11
2024-04-05,-7.986500349943526e-12,97772.56771357659,122549.82914500964,640.7340433963817,11
2024-04-08,-7.986500349943526e-12,99169.86185341068,124301.2218117506,640.7340433963817,11
2024-04-09,-7.986500349943526e-12,100440.12569805054,125893.39250717236,640.7340433963817,11
2024-04-10,-7.986500349943526e-12,100135.26472177512,125511.27448133733,640.7340433963817,11
2024-04-11,-7.986500349943526e-12,102123.23555786526,128003.03154577085,640.7340433963817,11
2024-04-12,-7.986500349943526e-12,101107.03230361386,126729.30479298742,640.7340433963817,11
2024-04-15,-7.986500349943526e-12,99290.53721195624,124452.47839544894,640.7340433963817,11
2024-04-16,-7.986500349943526e-12,99080.94162445728,124189.76765727143,640.7340433963817,11
2024-04-17,-7.986500349943526e-12,99639.85341429555,124890.3173713023,640.7340433963817,11
2024-04-18,-7.986500349943526e-12,100008.2442034065,125352.06476446065,640.7340433963817,11
2024-04-19,-7.986500349943526e-12,98903.10116655048,123966.85934831308,640.7340433963817,11
2024-04-22,-7.986500349943526e-12,100319.4601163306,125742.14817791653,640.7340433963817,11
2024-04-23,-7.986500349943526e-12,101570.66892785006,127310.43496491833,640.7340433963817,11
2024-04-24,-7.986500349943526e-12,102320.13104889248,128249.8237631492,640.7340433963817,11
2024-04-25,-7.986500349943526e-12,100319.4601163306,125742.14817791653,640.7340433963817,11
2024-04-26,-7.986500349943526e-12,110316.45984249131,138272.5607164591,640.7340433963817,11
2024-04-29,-7.986500349943526e-12,106639.04376358901,133663.22373469127,640.7340433963817,11
2024-04-30,-7.986500349943526e-12,104568.50763519415,131067.97790339943,640.7340433963817,11
2024-05-01,-7.986500349943526e-12,105159.18433145019,131808.34230109197,640.7340433963817,11
2024-05-02,-7.986500349943526e-12,106994.714902577,134109.02809816547,640.7340433963817,11
2024-05-03,-7.986500349943526e-12,107331.3407852702,134530.96080766217,640.7340433963817,11
2024-05-06,-7.986500349943526e-12,107864.84260533936,135199.6612256522,640.7340433963817,11
2024-05-07,-7.986500349943526e-12,109865.52331472686,137707.3490653274,640.7340433963817,11
2024-05-08,-7.986500349943526e-12,108709.57011515826,136258.45731154064,640.7340433963817,11
2024-05-09,-7.986500349943526e-12,108976.33080201846,136592.81977497815,640.7340433963817,11
2024-05-10,-7.986500349943526e-12,108157.00348514305,135565.8607306881,640.7340433963817,11
2024-05-13,-7.986500349943526e-12,108544.44930737442,136051.49203226645,640.7340433963817,11
2024-05-14,-7.986500349943526e-12,109198.62648598915,136871.44903395485,640.7340433963817,11
2024-05-15,-7.986500349943526e-12,110437.14497786248,138423.82955459994,640.7340433963817,11
2024-05-16,-7.986500349943526e-12,111421.59310252173,139657.7538781642,640.7340433963817,11
2024-05-17,-7.986500349943526e-12,112602.94649503382,141138.4826735493,640.7340433963817,11
2024-05-20,-7.986500349943526e-12,113346.07323307879,142069.93059304435,640.7340433963817,11
2024-05-21,-7.986500349943526e-12,114032.01531811128,142929.70227839443,640.7340433963817,11
2024-05-22,-7.986500349943526e-12,113053.89279962388,141703.7065791235,640.7340433963817,11
2024-05-23,-7.986500349943526e-12,111186.5973220793,139363.20609838833,640.7340433963817,11
2024-05-24,-7.986500349943526e-12,111993.22454248297,140374.24662187925,640.7340433963817,11
2024-05-28,-7.986500349943526e-12,113066.59289609562,141719.6250999227,640.7340433963817,11
2024-05-29,-7.986500349943526e-12,112672.8116908668,141226.05291960848,640.7340433963817,11
2024-05-30,-7.986500349943526e-12,110233.89455018658,138169.07194960077,640.7340433963817,11
2024-05-31,-7.986500349943526e-12,110487.95514057505,138487.5158922391,640.7340433963817,11
2024-06-03,-7.986500349943526e-12,110780.11602037873,138853.71539727497,640.7340433963817,11
2024-06-04,-7.986500349943526e-12,111231.0623249688,139418.9393028492,640.7340433963817,11
2024-06-05,-7.986500349943526e-12,112463.24543384468,140963.37894475844,640.7340433963817,11
2024-06-06,-7.986500349943526e-12,113276.19826042019,141982.3480925427,640.7340433963817,11
2024-06-07,-7.986500349943526e-12,111751.85427174062,140071.70894559758,640.7340433963817,11
2024-06-10,-7.986500349943526e-12,112311.421108895,140773.07970727552,640.7340433963817,11
2024-06-11,-7.986500349943526e-12,113303.34850514846,142016.3786793474,640.7340433963817,11
2024-06-12,-7.986500349943526e-12,114174.4929977746,143108.28626885347,640.7340433963817,11
2024-06-13,-7.986500349943526e-12,112381.3742961585,140860.76024331714,640.7340433963817,11
2024-06-14,-7.986500349943526e-12,113417.81557942953,142159.8536920623,640.7340433963817,11
2024-06-17,-7.986500349943526e-12,113678.51463440947,142486.6184011538,640.7340433963817,11
2024-06-18,-7.986500349943526e-12,112196.96381143953,140629.6169490031,640.7340433963817,11
2024-06-20,-7.986500349943526e-12,112998.15511680218,141633.84400246758,640.7340433963817,11
2024-06-21,-7.986500349943526e-12,114619.57320699668,143666.15750893156,640.7340433963817,11
2024-06-24,-7.986500349943526e-12,114956.59993954,144088.59265057047,640.7340433963817,11
2024-06-25,-7.986500349943526e-12,118002.3450923895,147906.18235727013,640.7340433963817,11
2024-06-26,-7.986500349943526e-12,117868.81320816239,147738.81118169273,640.7340433963817,11
2024-06-27,-7.986500349943526e-12,118816.2462710495,148926.34018597627,640.7340433963817,11
2024-06-28,-7.986500349943526e-12,116628.90640705197,146184.6905302135,640.7340433963817,11
2024-07-01,-7.986500349943526e-12,117309.25614783364,147037.45267445725,640.7340433963817,11
2024-07-02,-7.986500349943526e-12,118657.28486340209,148727.09520547304,640.7340433963817,11
2024-07-03,-7.986500349943526e-12,119153.2338962904,149348.72630984522,640.7340433963817,11
2024-07-05,-7.986500349943526e-12,122059.12155874094,152991.01621667412,640.7340433963817,11
2024-07-08,-7.986500349943526e-12,121118.0434325025,151811.4526000114,640.7340433963817,11
2024-07-09,-7.986500349943526e-12,121092.61390908218,151779.5787950856,640.7340433963817,11
2024-07-10,-7.986500349943526e-12,122504.21154478862,153548.8997111947,640.7340433963817,11
2024-07-11,-7.986500349943526e-12,119096.01991280107,149277.01331237273,640.7340433963817,11
2024-07-12,-7.986500349943526e-12,118765.37744738323,148862.58032168212,640.7340433963817,11
2024-07-15,-7.986500349943526e-12,119661.9319097785,149986.33720722905,640.7340433963817,11
2024-07-16,-7.986500349943526e-12,117951.46649189763,147842.4102385335,640.7340433963817,11
2024-07-17,-7.986500349943526e-12,116120.19861673824,145547.0673783872,640.7340433963817,11
2024-07-18,-7.986500349943526e-12,113958.27849933541,142837.2792731078,640.7340433963817,11
2024-07-19,-7.986500349943526e-12,114066.40041379344,142972.8011526444,640.7340433963817,11
2024-07-22,-7.986500349943526e-12,116584.38274320879,146128.88379909773,640.7340433963817,11
2024-07-23,-7.986500349943526e-12,116743.35392768183,146328.14103404348,640.7340433963817,11
2024-07-24,-7.986500349943526e-12,110874.38417294263,138971.87273179812,640.7340433963817,11
2024-07-25,-7.986500349943526e-12,107561.58502846454,134819.55292838614,640.7340433963817,11
2024-07-26,-7.986500349943526e-12,107256.35253281581,134436.96923373637,640.7340433963817,11
2024-07-29,-7.986500349943526e-12,108814.21147969793,136389.6166095495,640.7340433963817,11
2024-07-30,-7.986500349943526e-12,109278.39560616846,136971.43303026003,640.7340433963817,11
2024-07-31,-7.986500349943526e-12,110098.6223910003,137999.51948325947,640.7340433963817,11
2024-08-01,-7.986500349943526e-12,109653.53240495264,137441.63598873894,640.7340433963817,11
2024-08-02,-7.986500349943526e-12,107078.31653839674,134213.81583592814,640.7340433963817,11
2024-08-05,-7.986500349943526e-12,102144.07975007292,128029.1580171672,640.7340433963817,11
2024-08-06,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-07,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-08,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-09,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-12,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-13,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-14,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-15,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-16,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-19,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-20,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-21,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-22,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-23,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-26,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-27,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-28,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-29,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-08-30,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-03,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-04,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-05,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-06,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-09,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-10,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-11,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-12,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-13,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-16,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-17,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-18,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-19,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-20,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-23,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-24,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-25,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-26,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-27,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-09-30,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-01,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-02,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-03,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-04,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-07,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-08,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-09,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-10,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-11,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-14,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-15,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-16,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-17,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-18,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-21,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-22,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-23,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-24,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-25,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-28,101927.41181744964,0.0,127757.58267916473,0.0,11
2024-10-29,-1.1311840353300795e-11,101774.69888177754,127566.16964161747,598.4602636488689,11
2024-10-30,-1.1311840353300795e-11,104748.1339447622,131293.1246297491,598.4602636488689,11
2024-10-31,-1.1311840353300795e-11,102696.46064649794,128721.52179632212,598.4602636488689,11
2024-11-01,-1.1311840353300795e-11,102672.66323061861,128691.69370324544,598.4602636488689,11
2024-11-04,-1.1311840353300795e-11,101501.14731229107,127223.2953683231,598.4602636488689,11
2024-11-05,-1.1311840353300795e-11,101935.2629506212,127767.42342541153,598.4602636488689,11
2024-11-06,-1.1311840353300795e-11,106050.48999153153,132925.5202469442,598.4602636488689,11
2024-11-07,-1.1311840353300795e-11,108399.5122751616,135869.82544674215,598.4602636488689,11
2024-11-08,-1.1311840353300795e-11,106960.38044364903,134065.9926928999,598.4602636488689,11
2024-11-11,-1.1311840353300795e-11,108215.15992221751,135638.75501580123,598.4602636488689,11
2024-11-12,-1.1311840353300795e-11,109017.98026643581,136645.02393477154,598.4602636488689,11
2024-11-13,-1.1311840353300795e-11,107335.02080583865,134535.57340915623,598.4602636488689,11
2024-11-14,-1.1311840353300795e-11,105467.69986051848,132195.04100667022,598.4602636488689,11
2024-11-15,-1.1311840353300795e-11,103410.08177417386,129615.98687293899,598.4602636488689,11
2024-11-18,-1.1311840353300795e-11,105140.63606652971,131785.09358470765,598.4602636488689,11
2024-11-19,-1.1311840353300795e-11,106793.85332316716,133857.26471694198,598.4602636488689,11
2024-11-20,-1.1311840353300795e-11,105455.81941613666,132180.14985199147,598.4602636488689,11
2024-11-21,-1.1311840353300795e-11,100644.7873482337,126149.91896289517,598.4602636488689,11
2024-11-22,-1.1311840353300795e-11,99056.9718922593,124159.72357993759,598.4602636488689,11
2024-11-25,-1.1311840353300795e-11,100757.77484887652,126291.5394523955,598.4602636488689,11
2024-11-26,-1.1311840353300795e-11,101465.45118847204,127178.55322870809,598.4602636488689,11
2024-11-27,-1.1311840353300795e-11,101584.40174075308,127327.64791037227,598.4602636488689,11
2024-11-29,-1.1311840353300795e-11,101388.15067986933,127081.66343289298,598.4602636488689,11
2024-12-02,-1.1311840353300795e-11,102868.91429150235,128937.67818072472,598.4602636488689,11
2024-12-03,-1.1311840353300795e-11,102892.7117073817,128967.50627380142,598.4602636488689,11
2024-12-04,-1.1311840353300795e-11,104718.4008725814,131255.85668229795,598.4602636488689,11
2024-12-05,-1.1311840353300795e-11,103659.85419133883,129929.05594501627,598.4602636488689,11
2024-12-06,-1.1311840353300795e-11,104956.2745818067,131554.0117078369,598.4602636488689,11
2024-12-09,-1.1311840353300795e-11,105438.5146950732,132158.4598150075,598.4602636488689,11
2024-12-10,-1.1311840353300795e-11,111052.7780372461,139195.4746899154,598.4602636488689,11
2024-12-11,-1.1311840353300795e-11,117113.55797352969,146792.16119458943,598.4602636488689,11
2024-12-12,-1.1311840353300795e-11,115279.84197465466,144493.74981379267,598.4602636488689,11
2024-12-13,-1.1311840353300795e-11,113940.28306054363,142814.72347856447,598.4602636488689,11
2024-12-16,-1.1311840353300795e-11,117976.83982601244,147874.21361481096,598.4602636488689,11
2024-12-17,-1.1311840353300795e-11,117357.65955598206,147098.1223442567,598.4602636488689,11
2024-12-18,-1.1311840353300795e-11,113207.97831318654,141896.84002956274,598.4602636488689,11
2024-12-19,-1.1311840353300795e-11,112940.07931485485,141561.05078681884,598.4602636488689,11
2024-12-20,-1.1311840353300795e-11,114880.94760763942,143993.7687079693,598.4602636488689,11
2024-12-23,-1.1311840353300795e-11,116684.90313899692,146254.87780352557,598.4602636488689,11
2024-12-24,-1.1311840353300795e-11,117625.57681787161,147433.9344788602,598.4602636488689,11
2024-12-26,-1.1311840353300795e-11,117345.75171626343,147083.1968517885,598.4602636488689,11
2024-12-27,-1.1311840353300795e-11,115523.92529354918,144799.6880716003,598.4602636488689,11
2024-12-30,-1.1311840353300795e-11,114720.19177143833,143792.2745596493,598.4602636488689,11
2024-12-31,-1.1311840353300795e-11,113380.65112088516,142113.2711162807,598.4602636488689,11
2025-01-02,-1.1311840353300795e-11,113493.74820287507,142255.02895693868,598.4602636488689,11
2025-01-03,-1.1311840353300795e-11,114982.16424524752,144120.63539394859,598.4602636488689,11
2025-01-06,100000.0,0.0,144120.63539394859,0.0,12
2025-01-07,100000.0,0.0,144120.63539394859,0.0,12
2025-01-08,100000.0,0.0,144120.63539394859,0.0,12
2025-01-10,100000.0,0.0,144120.63539394859,0.0,12
2025-01-13,100000.0,0.0,144120.63539394859,0.0,12
2025-01-14,100000.0,0.0,144120.63539394859,0.0,12
2025-01-15,100000.0,0.0,144120.63539394859,0.0,12
2025-01-16,100000.0,0.0,144120.63539394859,0.0,12
2025-01-17,100000.0,0.0,144120.63539394859,0.0,12
2025-01-21,100000.0,0.0,144120.63539394859,0.0,12
2025-01-22,100000.0,0.0,144120.63539394859,0.0,12
2025-01-23,100000.0,0.0,144120.63539394859,0.0,12
2025-01-24,-1.4438228390645236e-11,99850.17481269359,143904.70638202238,497.12672989022707,12
2025-01-27,95685.77190701973,0.0,137902.9424540012,0.0,12
2025-01-28,95685.77190701973,0.0,137902.9424540012,0.0,12
2025-01-29,95685.77190701973,0.0,137902.9424540012,0.0,12
2025-01-30,-5.5848659030743875e-12,95542.41052003443,137696.3291121684,473.96583778475303,12
2025-01-31,-5.5848659030743875e-12,96942.80686707197,139714.58922555254,473.96583778475303,12
2025-02-03,-5.5848659030743875e-12,95547.11864626121,137703.11449360158,473.96583778475303,12
2025-02-04,-5.5848659030743875e-12,97937.68962630387,141148.4205795824,473.96583778475303,12
2025-02-05,-5.5848659030743875e-12,91143.21258804195,131356.17710034337,473.96583778475303,12
2025-02-06,-5.5848659030743875e-12,91147.92071426872,131362.96248177657,473.96583778475303,12
2025-02-07,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-10,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-11,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-12,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-13,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-14,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-18,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-19,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-20,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-21,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-24,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-25,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-26,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-27,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-02-28,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-03,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-04,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-05,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-06,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-07,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-10,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-11,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-12,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-13,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-14,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-17,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-18,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-19,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-20,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-21,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-24,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-25,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-26,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-27,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-28,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-03-31,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-01,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-02,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-03,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-04,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-07,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-08,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-09,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-10,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-11,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-14,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-15,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-16,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-17,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-21,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-22,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-23,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-24,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-25,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-28,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-29,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-04-30,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-01,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-02,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-05,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-06,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-07,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-08,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-09,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-12,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-13,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-14,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-15,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-16,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-19,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-20,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-21,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-22,88106.37532742004,0.0,126979.46794445491,0.0,12
2025-05-23,-1.0984990694851149e-11,87974.36978555683,126789.2207187664,520.8540613072585,12
2025-05-27,-1.0984990694851149e-11,90251.67573537039,130071.2885235019,520.8540613072585,12
2025-05-28,-1.0984990694851149e-11,89940.43173590575,129622.72169384793,520.8540613072585,12
2025-05-29,-1.0984990694851149e-11,89722.5641153214,129308.72949474408,520.8540613072585,12
2025-05-30,-1.0984990694851149e-11,89665.49238353662,129226.47735226553,520.8540613072585,12
2025-06-02,-1.0984990694851149e-11,88378.99016390176,127372.36217897052,520.8540613072585,12
2025-06-03,-1.0984990694851149e-11,86999.12746059112,125383.69528339509,520.8540613072585,12
2025-06-04,-1.0984990694851149e-11,87870.62178573527,126639.69844221507,520.8540613072585,12
2025-06-05,-1.0984990694851149e-11,88088.49735392188,126953.70209545377,520.8540613072585,12
2025-06-06,-1.0984990694851149e-11,90739.30087165437,130774.056968255,520.8540613072585,12
2025-06-09,-1.0984990694851149e-11,92255.8702813332,132959.7464376744,520.8540613072585,12
2025-06-10,-1.0984990694851149e-11,93491.960859872,134741.2080335092,520.8540613072585,12
2025-06-11,-1.0984990694851149e-11,92858.33032258283,133828.01567711798,520.8540613072585,12
2025-06-12,-1.0984990694851149e-11,91913.07430092085,132465.70669259917,520.8540613072585,12
2025-06-13,-1.0984990694851149e-11,91346.96659238025,131649.82866603634,520.8540613072585,12
2025-06-16,-1.0984990694851149e-11,92416.86486018912,133191.77284767132,520.8540613072585,12
2025-06-17,-1.0984990694851149e-11,92048.11201081573,132660.32389812113,520.8540613072585,12
2025-06-18,-1.0984990694851149e-11,90360.15255853297,130227.62601029898,520.8540613072585,12
2025-06-20,-1.0984990694851149e-11,87114.08157959058,125549.36789010864,520.8540613072585,12
2025-06-23,-1.0984990694851149e-11,86220.77108625964,124261.92313107928,520.8540613072585,12
2025-06-24,-1.0984990694851149e-11,87119.28725906684,125556.8703484464,520.8540613072585,12
2025-06-25,-1.0984990694851149e-11,89066.91871978912,128363.80918477179,520.8540613072585,12
2025-06-26,-1.0984990694851149e-11,90593.87564561372,130564.46920846212,520.8540613072585,12
2025-06-27,-1.0984990694851149e-11,92588.2628503953,133438.79272020893,520.8540613072585,12
2025-06-30,-1.0984990694851149e-11,92131.21213998183,132780.0883322885,520.8540613072585,12
2025-07-01,-1.0984990694851149e-11,91881.91970008581,132420.80648392127,520.8540613072585,12
2025-07-02,-1.0984990694851149e-11,93362.11293424886,134554.0703780553,520.8540613072585,12
2025-07-03,-1.0984990694851149e-11,93772.42379580754,135145.41299882403,520.8540613072585,12
2025-07-07,-1.0984990694851149e-11,92219.51000102192,132907.3437706587,520.8540613072585,12
2025-07-08,-1.0984990694851149e-11,90973.02395873512,131110.9001664181,520.8540613072585,12
2025-07-09,-1.0984990694851149e-11,92271.44758175072,132982.19654201332,520.8540613072585,12
2025-07-10,-1.0984990694851149e-11,92811.58252612579,133760.6424558314,520.8540613072585,12
2025-07-11,-1.0984990694851149e-11,94167.14146174422,135714.28260698417,520.8540613072585,12
2025-07-14,-1.0984990694851149e-11,94946.20517267626,136837.0741773031,520.8540613072585,12
2025-07-15,-1.0984990694851149e-11,95096.82813059093,137054.15294129887,520.8540613072585,12
2025-07-16,-1.0984990694851149e-11,95444.79800007054,137555.64932817238,520.8540613072585,12
2025-07-17,-1.0984990694851149e-11,95927.8135270473,138251.7743747027,520.8540613072585,12
2025-07-18,-1.0984990694851149e-11,96571.83158048222,139179.93728536484,520.8540613072585,12
2025-07-21,-1.0984990694851149e-11,99277.75171984504,143079.72658346736,520.8540613072585,12
2025-07-22,-1.0984990694851149e-11,99776.35249484159,143798.31318847154,520.8540613072585,12
2025-07-23,-1.0984990694851149e-11,99464.71906286648,143349.18510620907,520.8540613072585,12
2025-07-24,-1.0984990694851149e-11,100342.46815098441,144614.2026691692,520.8540613072585,12
2025-07-25,-1.0984990694851149e-11,100799.5188613979,145272.90705708967,520.8540613072585,12
2025-07-28,-1.0984990694851149e-11,100456.73082858778,144778.8787661493,520.8540613072585,12
2025-07-29,-1.0984990694851149e-11,102020.03213951916,147031.91854858553,520.8540613072585,12
2025-07-30,-1.0984990694851149e-11,102544.60567868121,147787.93726633443,520.8540613072585,12
2025-07-31,-1.0984990694851149e-11,100165.88037650648,144359.7032465636,520.8540613072585,12
2025-08-01,-1.0984990694851149e-11,98654.50869870164,142181.50478134706,520.8540613072585,12
2025-08-04,-1.0984990694851149e-11,101666.86453816554,146522.93115750913,520.8540613072585,12
