strategy,params,total_return,cagr,max_drawdown,sharpe,sortino,calmar,number_of_trades,win_rate,average_trade_return,profit_factor
donchian_breakout,"{'entry_window': 10, 'exit_window': 10}",2.1107287185637023,0.0716095619538768,-0.44996291424748425,0.43922038496975724,0.4922891929614844,0.159145475519102,95.0,0.4,0.015671750113331988,1.6699504518174748
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 45, 'exit_threshold': 60}",2.0819408294923876,0.07100254109874271,-0.4360175299167687,0.45532832815335567,0.4106632910650267,0.16284331758930973,30.0,0.8,0.041748526085780946,3.744750908218573
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 75, 'long_window': 200, 'atr_stop_multiplier': 3.0}",2.0260228975730534,0.06980808547660877,-0.26347248729306705,0.4914616460204635,0.4582444125733897,0.2649539851155673,62.0,0.3225806451612903,0.02361885852717825,2.4571123604601053
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.2, 'trend_window': 100}",1.9816637846314937,0.06884570023788061,-0.2865993120947051,0.45611884726212126,0.4657942152602614,0.24021586002666656,42.0,0.38095238095238093,0.035139057315730464,2.2974623186019563
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 50, 'long_window': 200, 'atr_stop_multiplier': 2.0}",1.9799658205284794,0.06880859578559906,-0.28311132626517,0.5075977806413059,0.44343247942823444,0.2430443059037172,72.0,0.3333333333333333,0.02061848513281279,2.3872698590098103
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.0, 'trend_window': 100}",1.9560041681611708,0.06828285030305148,-0.27925402816501754,0.46257847464098895,0.4594130160319154,0.2445187657694291,34.0,0.4411764705882353,0.038184385132716936,2.7247519258024573
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 50, 'long_window': 200, 'atr_stop_multiplier': 3.0}",1.9070559120649966,0.06719631636126899,-0.2727661284643349,0.49471196779597065,0.42737490537216083,0.24635139538615822,70.0,0.34285714285714286,0.020910340687501035,2.3417374047328923
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.0, 'trend_window': 50}",1.865130456675426,0.06625192459790119,-0.21680869216347998,0.4740936915155698,0.43086816613759954,0.3055778065758791,42.0,0.47619047619047616,0.03131322152610347,2.8293950095013742
macd_momentum,"{'fast': 8, 'slow': 21, 'signal': 9}",1.861384098001004,0.06616690548234039,-0.4851647494153626,0.42494980307738467,0.45413651933338,0.13638028228982713,199.0,0.41708542713567837,0.006793528697788221,1.4403246507211533
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.0, 'trend_window': 100}",1.8429523553080398,0.06574709093905917,-0.34149585617049316,0.43241857607709777,0.4621344513306255,0.19252676057724893,52.0,0.3269230769230769,0.025096300373253784,1.9688608547933193
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 75, 'long_window': 200, 'atr_stop_multiplier': 2.5}",1.842375245598224,0.06573390505114096,-0.2825108138202802,0.46881949624163266,0.4370434211014943,0.2326774828979032,64.0,0.3125,0.02193174507737875,2.299703861885509
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 50, 'long_window': 200, 'atr_stop_multiplier': 2.5}",1.8127789999212842,0.06505429244090011,-0.3008648379919392,0.4834924501707363,0.4200230439660833,0.21622431147186116,72.0,0.3333333333333333,0.019859024990844708,2.271213957072095
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.0, 'trend_window': 75}",1.810045350070581,0.06499118184149477,-0.3279714201848063,0.42912988417302106,0.44668885086160093,0.1981611135655459,64.0,0.296875,0.019498013036812846,1.8362285520016937
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 35, 'exit_threshold': 65}",1.7838216425958153,0.06438281981234795,-0.27638092905698386,0.4851086506947273,0.3459053868396984,0.23294957445878467,34.0,0.7647058823529411,0.032234449625168006,3.5788074384157706
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 3.0}",1.7400136257342802,0.0633544129479573,-0.27449257207155486,0.4837817072072283,0.41854370752234993,0.2308055641354187,50.0,0.34,0.026002301480897678,2.5973115593601612
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 200, 'atr_stop_multiplier': 3.0}",1.7400136257342802,0.0633544129479573,-0.27449257207155486,0.4837817072072283,0.41854370752234993,0.2308055641354187,50.0,0.34,0.026002301480897678,2.5973115593601612
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 75, 'long_window': 200, 'atr_stop_multiplier': 2.0}",1.728463175895611,0.06308069055522858,-0.2785303256849022,0.4577979122905649,0.42279909846101793,0.2264769209604521,65.0,0.2923076923076923,0.020928385068206865,2.244143322320468
