strategy,params,total_return,cagr,max_drawdown,sharpe,sortino,calmar,number_of_trades,win_rate,average_trade_return,profit_factor
bollinger_mean_reversion,"{'window': 15, 'std_mult': 2.0}",0.09435437852546547,0.018269645171413496,-0.18785541688790752,0.19541833552418508,0.1440832694472999,0.09725375756566504,23.0,0.6521739130434783,0.005237073160857443,1.321032203615221
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 50, 'long_window': 150, 'atr_stop_multiplier': 2.5}",0.09012659890068053,0.01747851952876167,-0.23239384257295903,0.193820402790632,0.12922677384348916,0.07521076864708395,16.0,0.3125,0.008604255322288912,1.3791766889139332
bollinger_mean_reversion,"{'window': 20, 'std_mult': 1.5}",0.07929213998402562,0.015439862996830422,-0.24378528749436246,0.17469239269835812,0.14968741447538175,0.06333385888673643,26.0,0.6923076923076923,0.006185632536470716,1.3536274946108287
macd_momentum,"{'fast': 8, 'slow': 21, 'signal': 9}",0.07456066091337221,0.01454443417774609,-0.48516474941536314,0.17705463044447603,0.18705712680192466,0.029978340749760846,62.0,0.3870967741935484,0.0031297459265404626,1.1511995554120336
bollinger_mean_reversion,"{'window': 15, 'std_mult': 2.5}",0.07253149927961355,0.014159451174446502,-0.16785321218740934,0.18661928742034894,0.09347328194825914,0.08435615255689817,10.0,0.7,0.00812777687997565,1.663361055522133
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 35, 'exit_threshold': 60}",0.07196960330109015,0.0140527424658905,-0.26409855986200015,0.17647528570753607,0.11201451253566483,0.05321021997709303,7.0,0.5714285714285714,0.01208485145348698,1.5273585163961294
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 45, 'exit_threshold': 55}",0.06578642916586586,0.012875543972443504,-0.3052162436250341,0.1637934985580066,0.10640070462343132,0.04218498930306421,10.0,0.7,0.00840526381506616,1.37087472802803
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 35, 'exit_threshold': 55}",0.05190019019698355,0.010211751705709204,-0.2174421510305956,0.14790264055015803,0.07970957842748971,0.046963073430378,5.0,0.6,0.011608821968039276,1.6092502262486148
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 50, 'long_window': 150, 'atr_stop_multiplier': 3.0}",0.049770116827317246,0.009800657865391083,-0.26081061926921323,0.1404703771511723,0.09070169862647612,0.037577679516471965,16.0,0.3125,0.006373963660816001,1.2557541118421247
donchian_breakout,"{'entry_window': 20, 'exit_window': 5}",0.032827704087104115,0.006506892685417043,-0.3915465759882132,0.1257957954929837,0.1133832993211116,0.01661843848077201,32.0,0.375,0.003635295106095426,1.1450665918725886
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 45, 'exit_threshold': 55}",0.018745436055886078,0.003736141495967571,-0.3040609146634564,0.09479038607247497,0.064191668605723,0.012287477001451642,14.0,0.7142857142857143,0.006688959370756863,1.2790724093435994
bollinger_mean_reversion,"{'window': 20, 'std_mult': 2.0}",0.015624044501153511,0.003117852754763284,-0.25626604188640334,0.10003144411640055,0.07966375279102782,0.012166468611340063,20.0,0.7,0.004285405878512623,1.2210813188745968
ema_cross,"{'fast_window': 20, 'slow_window': 20}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 3.0}",-0.026997103908312114,-0.0054803790451350975,-0.277489506575893,0.03838639142872264,0.02556038378022881,-0.01974986050017074,13.0,0.3076923076923077,0.0008333322307599257,1.0314139178069959
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 200, 'atr_stop_multiplier': 3.0}",-0.026997103908312114,-0.0054803790451350975,-0.277489506575893,0.03838639142872264,0.02556038378022881,-0.01974986050017074,13.0,0.3076923076923077,0.0008333322307599257,1.0314139178069959
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 35, 'exit_threshold': 55}",-0.043300163341221665,-0.008849003838818814,-0.2894542641947885,-0.019930268687533635,-0.011946347416212994,-0.030571336937927678,7.0,0.5714285714285714,-0.003938463454656619,0.8780831904799039
macd_momentum,"{'fast': 8, 'slow': 26, 'signal': 9}",-0.04544272229640289,-0.00929511462649868,-0.5033727381842305,0.07097658694195394,0.07446846568512393,-0.01846566951565172,64.0,0.390625,0.0010736380269559089,1.0549675927461954
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 50, 'long_window': 200, 'atr_stop_multiplier': 2.5}",-0.046282265337042494,-0.009470137488207242,-0.3284453325761354,-0.003728994630917476,-0.0022937768536860823,-0.028833222910884304,16.0,0.25,0.0001954023765026753,1.0074014616867364
macd_momentum,"{'fast': 12, 'slow': 26, 'signal': 5}",-0.051148571120644526,-0.010487067916282733,-0.5072064211736105,0.06548503297222973,0.06912007025403077,-0.020676133973258865,70.0,0.34285714285714286,0.0010377974388641987,1.0534576183638615
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 50, 'long_window': 200, 'atr_stop_multiplier': 2.0}",-0.05569195095010915,-0.01144028473891856,-0.33507110670487106,-0.02212473498343826,-0.013916430216336538,-0.034142856575798713,17.0,0.23529411764705882,-0.00043665680255686016,0.9828547591101408
bollinger_mean_reversion,"{'window': 15, 'std_mult': 1.5}",-0.06033234216272054,-0.012417645994645898,-0.22466304967094874,0.015552567015002305,0.013544008703978924,-0.055272311191508,32.0,0.59375,0.0008211014523040305,1.04517262661425
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 2.5}",-0.0629466355619892,-0.01296996952879248,-0.3039298819996571,-0.01622358614797815,-0.01092458871924734,-0.04267421631416655,14.0,0.2857142857142857,-0.0019103418198914946,0.9286034297967399
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 200, 'atr_stop_multiplier': 2.5}",-0.0629466355619892,-0.01296996952879248,-0.3039298819996571,-0.01622358614797815,-0.01092458871924734,-0.04267421631416655,14.0,0.2857142857142857,-0.0019103418198914946,0.9286034297967399
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 50, 'long_window': 200, 'atr_stop_multiplier': 3.0}",-0.08158889183417395,-0.01694464541327434,-0.35330628351936066,-0.05574431453998711,-0.03319591631449388,-0.04796021526842106,16.0,0.25,-0.002034889284970254,0.9289265741835286
macd_momentum,"{'fast': 8, 'slow': 26, 'signal': 5}",-0.10436435659744547,-0.021889026270300427,-0.528522122498994,0.010687219210516179,0.011194576976188576,-0.04141553463609669,83.0,0.30120481927710846,0.00030689121156041903,1.0155532837065975
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 2.0}",-0.13890881529677612,-0.0295837173229766,-0.36035676804287387,-0.14554993094688606,-0.09392464496216521,-0.08209563395644852,16.0,0.1875,-0.006936129385584539,0.7517978196767685
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 200, 'atr_stop_multiplier': 2.0}",-0.13890881529677612,-0.0295837173229766,-0.36035676804287387,-0.14554993094688606,-0.09392464496216521,-0.08209563395644852,16.0,0.1875,-0.006936129385584539,0.7517978196767685
macd_momentum,"{'fast': 8, 'slow': 21, 'signal': 5}",-0.14657755532466732,-0.03132528701247461,-0.5503331151598948,-0.03384691662156179,-0.03558462022209436,-0.0569205925457953,85.0,0.3058823529411765,-0.0003298830761552639,0.9830719736875918
